i,x,y,r,c
EcalRightInnRegion,60.95,954.883,55,21
EcalRightInnRegion,101.583,954.883,55,22
EcalRightInnRegion,142.217,954.883,55,23
EcalRightInnRegion,182.85,954.883,55,24
EcalRightInnRegion,223.483,954.883,55,25
EcalRightInnRegion,264.117,954.883,55,26
EcalRightInnRegion,304.75,954.883,55,27
EcalRightInnRegion,345.383,954.883,55,28
EcalRightInnRegion,386.017,954.883,55,29
EcalRightInnRegion,426.65,954.883,55,30
EcalRightInnRegion,467.283,954.883,55,31
EcalRightInnRegion,507.917,954.883,55,32
EcalRightInnRegion,548.55,954.883,55,33
EcalRightInnRegion,589.183,954.883,55,34
EcalRightInnRegion,629.817,954.883,55,35
EcalRightInnRegion,670.45,954.883,55,36
EcalRightInnRegion,711.083,954.883,55,37
EcalRightInnRegion,751.717,954.883,55,38
EcalRightInnRegion,792.35,954.883,55,39
EcalRightInnRegion,832.983,954.883,55,40
EcalRightInnRegion,873.617,954.883,55,41
EcalRightInnRegion,914.25,954.883,55,42
EcalRightInnRegion,954.883,954.883,55,43
EcalRightInnRegion,995.517,954.883,55,44
EcalRightInnRegion,1036.15,954.883,55,45
EcalRightInnRegion,1076.78,954.883,55,46
EcalRightInnRegion,1117.42,954.883,55,47
EcalRightInnRegion,1158.05,954.883,55,48
EcalRightInnRegion,1198.68,954.883,55,49
EcalRightInnRegion,1239.32,954.883,55,50
EcalRightInnRegion,1279.95,954.883,55,51
EcalRightInnRegion,1320.58,954.883,55,52
EcalRightInnRegion,1361.22,954.883,55,53
EcalRightInnRegion,1401.85,954.883,55,54
EcalRightInnRegion,1442.48,954.883,55,55
EcalRightInnRegion,1483.12,954.883,55,56
EcalRightInnRegion,1523.75,954.883,55,57
EcalRightInnRegion,1564.38,954.883,55,58
EcalRightInnRegion,1605.02,954.883,55,59
EcalRightInnRegion,1645.65,954.883,55,60
EcalRightInnRegion,1686.28,954.883,55,61
EcalRightInnRegion,1726.92,954.883,55,62
EcalRightInnRegion,1767.55,954.883,55,63
EcalRightInnRegion,-792.35,995.517,56,0
EcalRightInnRegion,-751.717,995.517,56,1
EcalRightInnRegion,-711.083,995.517,56,2
EcalRightInnRegion,-670.45,995.517,56,3
EcalRightInnRegion,-629.817,995.517,56,4
EcalRightInnRegion,-589.183,995.517,56,5
EcalRightInnRegion,-548.55,995.517,56,6
EcalRightInnRegion,-507.917,995.517,56,7
EcalRightInnRegion,-467.283,995.517,56,8
EcalRightInnRegion,-426.65,995.517,56,9
EcalRightInnRegion,-386.017,995.517,56,10
EcalRightInnRegion,-345.383,995.517,56,11
EcalRightInnRegion,-304.75,995.517,56,12
EcalRightInnRegion,-264.117,995.517,56,13
EcalRightInnRegion,-223.483,995.517,56,14
EcalRightInnRegion,-182.85,995.517,56,15
EcalRightInnRegion,-142.217,995.517,56,16
EcalRightInnRegion,-101.583,995.517,56,17
EcalRightInnRegion,-60.95,995.517,56,18
EcalRightInnRegion,-20.3167,995.517,56,19
EcalRightInnRegion,20.3167,995.517,56,20
EcalRightInnRegion,60.95,995.517,56,21
EcalRightInnRegion,101.583,995.517,56,22
EcalRightInnRegion,142.217,995.517,56,23
EcalRightInnRegion,182.85,995.517,56,24
EcalRightInnRegion,223.483,995.517,56,25
EcalRightInnRegion,264.117,995.517,56,26
EcalRightInnRegion,304.75,995.517,56,27
EcalRightInnRegion,345.383,995.517,56,28
EcalRightInnRegion,386.017,995.517,56,29
EcalRightInnRegion,426.65,995.517,56,30
EcalRightInnRegion,467.283,995.517,56,31
EcalRightInnRegion,507.917,995.517,56,32
EcalRightInnRegion,548.55,995.517,56,33
EcalRightInnRegion,589.183,995.517,56,34
EcalRightInnRegion,629.817,995.517,56,35
EcalRightInnRegion,670.45,995.517,56,36
EcalRightInnRegion,711.083,995.517,56,37
EcalRightInnRegion,751.717,995.517,56,38
EcalRightInnRegion,792.35,995.517,56,39
EcalRightInnRegion,832.983,995.517,56,40
EcalRightInnRegion,873.617,995.517,56,41
EcalRightInnRegion,914.25,995.517,56,42
EcalRightInnRegion,954.883,995.517,56,43
EcalRightInnRegion,995.517,995.517,56,44
EcalRightInnRegion,1036.15,995.517,56,45
EcalRightInnRegion,1076.78,995.517,56,46
EcalRightInnRegion,1117.42,995.517,56,47
EcalRightInnRegion,1158.05,995.517,56,48
EcalRightInnRegion,1198.68,995.517,56,49
EcalRightInnRegion,1239.32,995.517,56,50
EcalRightInnRegion,1279.95,995.517,56,51
EcalRightInnRegion,1320.58,995.517,56,52
EcalRightInnRegion,1361.22,995.517,56,53
EcalRightInnRegion,1401.85,995.517,56,54
EcalRightInnRegion,1442.48,995.517,56,55
EcalRightInnRegion,1483.12,995.517,56,56
EcalRightInnRegion,1523.75,995.517,56,57
EcalRightInnRegion,1564.38,995.517,56,58
EcalRightInnRegion,1605.02,995.517,56,59
EcalRightInnRegion,1645.65,995.517,56,60
EcalRightInnRegion,1686.28,995.517,56,61
EcalRightInnRegion,1726.92,995.517,56,62
EcalRightInnRegion,1767.55,995.517,56,63
EcalRightInnRegion,-792.35,1036.15,57,0
EcalRightInnRegion,-751.717,1036.15,57,1
EcalRightInnRegion,-711.083,1036.15,57,2
EcalRightInnRegion,-670.45,1036.15,57,3
EcalRightInnRegion,-629.817,1036.15,57,4
EcalRightInnRegion,-589.183,1036.15,57,5
EcalRightInnRegion,-548.55,1036.15,57,6
EcalRightInnRegion,-507.917,1036.15,57,7
EcalRightInnRegion,-467.283,1036.15,57,8
EcalRightInnRegion,-426.65,1036.15,57,9
EcalRightInnRegion,-386.017,1036.15,57,10
EcalRightInnRegion,-345.383,1036.15,57,11
EcalRightInnRegion,-304.75,1036.15,57,12
EcalRightInnRegion,-264.117,1036.15,57,13
EcalRightInnRegion,-223.483,1036.15,57,14
EcalRightInnRegion,-182.85,1036.15,57,15
EcalRightInnRegion,-142.217,1036.15,57,16
EcalRightInnRegion,-101.583,1036.15,57,17
EcalRightInnRegion,-60.95,1036.15,57,18
EcalRightInnRegion,-20.3167,1036.15,57,19
EcalRightInnRegion,20.3167,1036.15,57,20
EcalRightInnRegion,60.95,1036.15,57,21
EcalRightInnRegion,101.583,1036.15,57,22
EcalRightInnRegion,142.217,1036.15,57,23
EcalRightInnRegion,182.85,1036.15,57,24
EcalRightInnRegion,223.483,1036.15,57,25
EcalRightInnRegion,264.117,1036.15,57,26
EcalRightInnRegion,304.75,1036.15,57,27
EcalRightInnRegion,345.383,1036.15,57,28
EcalRightInnRegion,386.017,1036.15,57,29
EcalRightInnRegion,426.65,1036.15,57,30
EcalRightInnRegion,467.283,1036.15,57,31
EcalRightInnRegion,507.917,1036.15,57,32
EcalRightInnRegion,548.55,1036.15,57,33
EcalRightInnRegion,589.183,1036.15,57,34
EcalRightInnRegion,629.817,1036.15,57,35
EcalRightInnRegion,670.45,1036.15,57,36
EcalRightInnRegion,711.083,1036.15,57,37
EcalRightInnRegion,751.717,1036.15,57,38
EcalRightInnRegion,792.35,1036.15,57,39
EcalRightInnRegion,832.983,1036.15,57,40
EcalRightInnRegion,873.617,1036.15,57,41
EcalRightInnRegion,914.25,1036.15,57,42
EcalRightInnRegion,954.883,1036.15,57,43
EcalRightInnRegion,995.517,1036.15,57,44
EcalRightInnRegion,1036.15,1036.15,57,45
EcalRightInnRegion,1076.78,1036.15,57,46
EcalRightInnRegion,1117.42,1036.15,57,47
EcalRightInnRegion,1158.05,1036.15,57,48
EcalRightInnRegion,1198.68,1036.15,57,49
EcalRightInnRegion,1239.32,1036.15,57,50
EcalRightInnRegion,1279.95,1036.15,57,51
EcalRightInnRegion,1320.58,1036.15,57,52
EcalRightInnRegion,1361.22,1036.15,57,53
EcalRightInnRegion,1401.85,1036.15,57,54
EcalRightInnRegion,1442.48,1036.15,57,55
EcalRightInnRegion,1483.12,1036.15,57,56
EcalRightInnRegion,1523.75,1036.15,57,57
EcalRightInnRegion,1564.38,1036.15,57,58
EcalRightInnRegion,1605.02,1036.15,57,59
EcalRightInnRegion,1645.65,1036.15,57,60
EcalRightInnRegion,1686.28,1036.15,57,61
EcalRightInnRegion,1726.92,1036.15,57,62
EcalRightInnRegion,1767.55,1036.15,57,63
EcalRightInnRegion,-792.35,1076.78,58,0
EcalRightInnRegion,-751.717,1076.78,58,1
EcalRightInnRegion,-711.083,1076.78,58,2
EcalRightInnRegion,-670.45,1076.78,58,3
EcalRightInnRegion,-629.817,1076.78,58,4
EcalRightInnRegion,-589.183,1076.78,58,5
EcalRightInnRegion,-548.55,1076.78,58,6
EcalRightInnRegion,-507.917,1076.78,58,7
EcalRightInnRegion,-467.283,1076.78,58,8
EcalRightInnRegion,-426.65,1076.78,58,9
EcalRightInnRegion,-386.017,1076.78,58,10
EcalRightInnRegion,-345.383,1076.78,58,11
EcalRightInnRegion,-304.75,1076.78,58,12
EcalRightInnRegion,-264.117,1076.78,58,13
EcalRightInnRegion,-223.483,1076.78,58,14
EcalRightInnRegion,-182.85,1076.78,58,15
EcalRightInnRegion,-142.217,1076.78,58,16
EcalRightInnRegion,-101.583,1076.78,58,17
EcalRightInnRegion,-60.95,1076.78,58,18
EcalRightInnRegion,-20.3167,1076.78,58,19
EcalRightInnRegion,20.3167,1076.78,58,20
EcalRightInnRegion,60.95,1076.78,58,21
EcalRightInnRegion,101.583,1076.78,58,22
EcalRightInnRegion,142.217,1076.78,58,23
EcalRightInnRegion,182.85,1076.78,58,24
EcalRightInnRegion,223.483,1076.78,58,25
EcalRightInnRegion,264.117,1076.78,58,26
EcalRightInnRegion,304.75,1076.78,58,27
EcalRightInnRegion,345.383,1076.78,58,28
EcalRightInnRegion,386.017,1076.78,58,29
EcalRightInnRegion,426.65,1076.78,58,30
EcalRightInnRegion,467.283,1076.78,58,31
EcalRightInnRegion,507.917,1076.78,58,32
EcalRightInnRegion,548.55,1076.78,58,33
EcalRightInnRegion,589.183,1076.78,58,34
EcalRightInnRegion,629.817,1076.78,58,35
EcalRightInnRegion,670.45,1076.78,58,36
EcalRightInnRegion,711.083,1076.78,58,37
EcalRightInnRegion,751.717,1076.78,58,38
EcalRightInnRegion,792.35,1076.78,58,39
EcalRightInnRegion,832.983,1076.78,58,40
EcalRightInnRegion,873.617,1076.78,58,41
EcalRightInnRegion,914.25,1076.78,58,42
EcalRightInnRegion,954.883,1076.78,58,43
EcalRightInnRegion,995.517,1076.78,58,44
EcalRightInnRegion,1036.15,1076.78,58,45
EcalRightInnRegion,1076.78,1076.78,58,46
EcalRightInnRegion,1117.42,1076.78,58,47
EcalRightInnRegion,1158.05,1076.78,58,48
EcalRightInnRegion,1198.68,1076.78,58,49
EcalRightInnRegion,1239.32,1076.78,58,50
EcalRightInnRegion,1279.95,1076.78,58,51
EcalRightInnRegion,1320.58,1076.78,58,52
EcalRightInnRegion,1361.22,1076.78,58,53
EcalRightInnRegion,1401.85,1076.78,58,54
EcalRightInnRegion,1442.48,1076.78,58,55
EcalRightInnRegion,1483.12,1076.78,58,56
EcalRightInnRegion,1523.75,1076.78,58,57
EcalRightInnRegion,1564.38,1076.78,58,58
EcalRightInnRegion,1605.02,1076.78,58,59
EcalRightInnRegion,1645.65,1076.78,58,60
EcalRightInnRegion,1686.28,1076.78,58,61
EcalRightInnRegion,1726.92,1076.78,58,62
EcalRightInnRegion,1767.55,1076.78,58,63
EcalRightInnRegion,-792.35,1117.42,59,0
EcalRightInnRegion,-751.717,1117.42,59,1
EcalRightInnRegion,-711.083,1117.42,59,2
EcalRightInnRegion,-670.45,1117.42,59,3
EcalRightInnRegion,-629.817,1117.42,59,4
EcalRightInnRegion,-589.183,1117.42,59,5
EcalRightInnRegion,-548.55,1117.42,59,6
EcalRightInnRegion,-507.917,1117.42,59,7
EcalRightInnRegion,-467.283,1117.42,59,8
EcalRightInnRegion,-426.65,1117.42,59,9
EcalRightInnRegion,-386.017,1117.42,59,10
EcalRightInnRegion,-345.383,1117.42,59,11
EcalRightInnRegion,-304.75,1117.42,59,12
EcalRightInnRegion,-264.117,1117.42,59,13
EcalRightInnRegion,-223.483,1117.42,59,14
EcalRightInnRegion,-182.85,1117.42,59,15
EcalRightInnRegion,-142.217,1117.42,59,16
EcalRightInnRegion,-101.583,1117.42,59,17
EcalRightInnRegion,-60.95,1117.42,59,18
EcalRightInnRegion,-20.3167,1117.42,59,19
EcalRightInnRegion,20.3167,1117.42,59,20
EcalRightInnRegion,60.95,1117.42,59,21
EcalRightInnRegion,101.583,1117.42,59,22
EcalRightInnRegion,142.217,1117.42,59,23
EcalRightInnRegion,182.85,1117.42,59,24
EcalRightInnRegion,223.483,1117.42,59,25
EcalRightInnRegion,264.117,1117.42,59,26
EcalRightInnRegion,304.75,1117.42,59,27
EcalRightInnRegion,345.383,1117.42,59,28
EcalRightInnRegion,386.017,1117.42,59,29
EcalRightInnRegion,426.65,1117.42,59,30
EcalRightInnRegion,467.283,1117.42,59,31
EcalRightInnRegion,507.917,1117.42,59,32
EcalRightInnRegion,548.55,1117.42,59,33
EcalRightInnRegion,589.183,1117.42,59,34
EcalRightInnRegion,629.817,1117.42,59,35
EcalRightInnRegion,670.45,1117.42,59,36
EcalRightInnRegion,711.083,1117.42,59,37
EcalRightInnRegion,751.717,1117.42,59,38
EcalRightInnRegion,792.35,1117.42,59,39
EcalRightInnRegion,832.983,1117.42,59,40
EcalRightInnRegion,873.617,1117.42,59,41
EcalRightInnRegion,914.25,1117.42,59,42
EcalRightInnRegion,954.883,1117.42,59,43
EcalRightInnRegion,995.517,1117.42,59,44
EcalRightInnRegion,1036.15,1117.42,59,45
EcalRightInnRegion,1076.78,1117.42,59,46
EcalRightInnRegion,1117.42,1117.42,59,47
EcalRightInnRegion,1158.05,1117.42,59,48
EcalRightInnRegion,1198.68,1117.42,59,49
EcalRightInnRegion,1239.32,1117.42,59,50
EcalRightInnRegion,1279.95,1117.42,59,51
EcalRightInnRegion,1320.58,1117.42,59,52
EcalRightInnRegion,1361.22,1117.42,59,53
EcalRightInnRegion,1401.85,1117.42,59,54
EcalRightInnRegion,1442.48,1117.42,59,55
EcalRightInnRegion,1483.12,1117.42,59,56
EcalRightInnRegion,1523.75,1117.42,59,57
EcalRightInnRegion,1564.38,1117.42,59,58
EcalRightInnRegion,1605.02,1117.42,59,59
EcalRightInnRegion,1645.65,1117.42,59,60
EcalRightInnRegion,1686.28,1117.42,59,61
EcalRightInnRegion,1726.92,1117.42,59,62
EcalRightInnRegion,1767.55,1117.42,59,63
EcalRightInnRegion,-792.35,1158.05,60,0
EcalRightInnRegion,-751.717,1158.05,60,1
EcalRightInnRegion,-711.083,1158.05,60,2
EcalRightInnRegion,-670.45,1158.05,60,3
EcalRightInnRegion,-629.817,1158.05,60,4
EcalRightInnRegion,-589.183,1158.05,60,5
EcalRightInnRegion,-548.55,1158.05,60,6
EcalRightInnRegion,-507.917,1158.05,60,7
EcalRightInnRegion,-467.283,1158.05,60,8
EcalRightInnRegion,-426.65,1158.05,60,9
EcalRightInnRegion,-386.017,1158.05,60,10
EcalRightInnRegion,-345.383,1158.05,60,11
EcalRightInnRegion,-304.75,1158.05,60,12
EcalRightInnRegion,-264.117,1158.05,60,13
EcalRightInnRegion,-223.483,1158.05,60,14
EcalRightInnRegion,-182.85,1158.05,60,15
EcalRightInnRegion,-142.217,1158.05,60,16
EcalRightInnRegion,-101.583,1158.05,60,17
EcalRightInnRegion,-60.95,1158.05,60,18
EcalRightInnRegion,-20.3167,1158.05,60,19
EcalRightInnRegion,20.3167,1158.05,60,20
EcalRightInnRegion,60.95,1158.05,60,21
EcalRightInnRegion,101.583,1158.05,60,22
EcalRightInnRegion,142.217,1158.05,60,23
EcalRightInnRegion,182.85,1158.05,60,24
EcalRightInnRegion,223.483,1158.05,60,25
EcalRightInnRegion,264.117,1158.05,60,26
EcalRightInnRegion,304.75,1158.05,60,27
EcalRightInnRegion,345.383,1158.05,60,28
EcalRightInnRegion,386.017,1158.05,60,29
EcalRightInnRegion,426.65,1158.05,60,30
EcalRightInnRegion,467.283,1158.05,60,31
EcalRightInnRegion,507.917,1158.05,60,32
EcalRightInnRegion,548.55,1158.05,60,33
EcalRightInnRegion,589.183,1158.05,60,34
EcalRightInnRegion,629.817,1158.05,60,35
EcalRightInnRegion,670.45,1158.05,60,36
EcalRightInnRegion,711.083,1158.05,60,37
EcalRightInnRegion,751.717,1158.05,60,38
EcalRightInnRegion,792.35,1158.05,60,39
EcalRightInnRegion,832.983,1158.05,60,40
EcalRightInnRegion,873.617,1158.05,60,41
EcalRightInnRegion,914.25,1158.05,60,42
EcalRightInnRegion,954.883,1158.05,60,43
EcalRightInnRegion,995.517,1158.05,60,44
EcalRightInnRegion,1036.15,1158.05,60,45
EcalRightInnRegion,1076.78,1158.05,60,46
EcalRightInnRegion,1117.42,1158.05,60,47
EcalRightInnRegion,1158.05,1158.05,60,48
EcalRightInnRegion,1198.68,1158.05,60,49
EcalRightInnRegion,1239.32,1158.05,60,50
EcalRightInnRegion,1279.95,1158.05,60,51
EcalRightInnRegion,1320.58,1158.05,60,52
EcalRightInnRegion,1361.22,1158.05,60,53
EcalRightInnRegion,1401.85,1158.05,60,54
EcalRightInnRegion,1442.48,1158.05,60,55
EcalRightInnRegion,1483.12,1158.05,60,56
EcalRightInnRegion,1523.75,1158.05,60,57
EcalRightInnRegion,1564.38,1158.05,60,58
EcalRightInnRegion,1605.02,1158.05,60,59
EcalRightInnRegion,1645.65,1158.05,60,60
EcalRightInnRegion,1686.28,1158.05,60,61
EcalRightInnRegion,1726.92,1158.05,60,62
EcalRightInnRegion,1767.55,1158.05,60,63
EcalRightInnRegion,-792.35,1198.68,61,0
EcalRightInnRegion,-751.717,1198.68,61,1
EcalRightInnRegion,-711.083,1198.68,61,2
EcalRightInnRegion,-670.45,1198.68,61,3
EcalRightInnRegion,-629.817,1198.68,61,4
EcalRightInnRegion,-589.183,1198.68,61,5
EcalRightInnRegion,-548.55,1198.68,61,6
EcalRightInnRegion,-507.917,1198.68,61,7
EcalRightInnRegion,-467.283,1198.68,61,8
EcalRightInnRegion,-426.65,1198.68,61,9
EcalRightInnRegion,-386.017,1198.68,61,10
EcalRightInnRegion,-345.383,1198.68,61,11
EcalRightInnRegion,-304.75,1198.68,61,12
EcalRightInnRegion,-264.117,1198.68,61,13
EcalRightInnRegion,-223.483,1198.68,61,14
EcalRightInnRegion,-182.85,1198.68,61,15
EcalRightInnRegion,-142.217,1198.68,61,16
EcalRightInnRegion,-101.583,1198.68,61,17
EcalRightInnRegion,-60.95,1198.68,61,18
EcalRightInnRegion,-20.3167,1198.68,61,19
EcalRightInnRegion,20.3167,1198.68,61,20
EcalRightInnRegion,60.95,1198.68,61,21
EcalRightInnRegion,101.583,1198.68,61,22
EcalRightInnRegion,142.217,1198.68,61,23
EcalRightInnRegion,182.85,1198.68,61,24
EcalRightInnRegion,223.483,1198.68,61,25
EcalRightInnRegion,264.117,1198.68,61,26
EcalRightInnRegion,304.75,1198.68,61,27
EcalRightInnRegion,345.383,1198.68,61,28
EcalRightInnRegion,386.017,1198.68,61,29
EcalRightInnRegion,426.65,1198.68,61,30
EcalRightInnRegion,467.283,1198.68,61,31
EcalRightInnRegion,507.917,1198.68,61,32
EcalRightInnRegion,548.55,1198.68,61,33
EcalRightInnRegion,589.183,1198.68,61,34
EcalRightInnRegion,629.817,1198.68,61,35
EcalRightInnRegion,670.45,1198.68,61,36
EcalRightInnRegion,711.083,1198.68,61,37
EcalRightInnRegion,751.717,1198.68,61,38
EcalRightInnRegion,792.35,1198.68,61,39
EcalRightInnRegion,832.983,1198.68,61,40
EcalRightInnRegion,873.617,1198.68,61,41
EcalRightInnRegion,914.25,1198.68,61,42
EcalRightInnRegion,954.883,1198.68,61,43
EcalRightInnRegion,995.517,1198.68,61,44
EcalRightInnRegion,1036.15,1198.68,61,45
EcalRightInnRegion,1076.78,1198.68,61,46
EcalRightInnRegion,1117.42,1198.68,61,47
EcalRightInnRegion,1158.05,1198.68,61,48
EcalRightInnRegion,1198.68,1198.68,61,49
EcalRightInnRegion,1239.32,1198.68,61,50
EcalRightInnRegion,1279.95,1198.68,61,51
EcalRightInnRegion,1320.58,1198.68,61,52
EcalRightInnRegion,1361.22,1198.68,61,53
EcalRightInnRegion,1401.85,1198.68,61,54
EcalRightInnRegion,1442.48,1198.68,61,55
EcalRightInnRegion,1483.12,1198.68,61,56
EcalRightInnRegion,1523.75,1198.68,61,57
EcalRightInnRegion,1564.38,1198.68,61,58
EcalRightInnRegion,1605.02,1198.68,61,59
EcalRightInnRegion,1645.65,1198.68,61,60
EcalRightInnRegion,1686.28,1198.68,61,61
EcalRightInnRegion,1726.92,1198.68,61,62
EcalRightInnRegion,1767.55,1198.68,61,63
EcalRightInnRegion,-792.35,1239.32,62,0
EcalRightInnRegion,-751.717,1239.32,62,1
EcalRightInnRegion,-711.083,1239.32,62,2
EcalRightInnRegion,-670.45,1239.32,62,3
EcalRightInnRegion,-629.817,1239.32,62,4
EcalRightInnRegion,-589.183,1239.32,62,5
EcalRightInnRegion,-548.55,1239.32,62,6
EcalRightInnRegion,-507.917,1239.32,62,7
EcalRightInnRegion,-467.283,1239.32,62,8
EcalRightInnRegion,-426.65,1239.32,62,9
EcalRightInnRegion,-386.017,1239.32,62,10
EcalRightInnRegion,-345.383,1239.32,62,11
EcalRightInnRegion,-304.75,1239.32,62,12
EcalRightInnRegion,-264.117,1239.32,62,13
EcalRightInnRegion,-223.483,1239.32,62,14
EcalRightInnRegion,-182.85,1239.32,62,15
EcalRightInnRegion,-142.217,1239.32,62,16
EcalRightInnRegion,-101.583,1239.32,62,17
EcalRightInnRegion,-60.95,1239.32,62,18
EcalRightInnRegion,-20.3167,1239.32,62,19
EcalRightInnRegion,20.3167,1239.32,62,20
EcalRightInnRegion,60.95,1239.32,62,21
EcalRightInnRegion,101.583,1239.32,62,22
EcalRightInnRegion,142.217,1239.32,62,23
EcalRightInnRegion,182.85,1239.32,62,24
EcalRightInnRegion,223.483,1239.32,62,25
EcalRightInnRegion,264.117,1239.32,62,26
EcalRightInnRegion,304.75,1239.32,62,27
EcalRightInnRegion,345.383,1239.32,62,28
EcalRightInnRegion,386.017,1239.32,62,29
EcalRightInnRegion,426.65,1239.32,62,30
EcalRightInnRegion,467.283,1239.32,62,31
EcalRightInnRegion,507.917,1239.32,62,32
EcalRightInnRegion,548.55,1239.32,62,33
EcalRightInnRegion,589.183,1239.32,62,34
EcalRightInnRegion,629.817,1239.32,62,35
EcalRightInnRegion,670.45,1239.32,62,36
EcalRightInnRegion,711.083,1239.32,62,37
EcalRightInnRegion,751.717,1239.32,62,38
EcalRightInnRegion,792.35,1239.32,62,39
EcalRightInnRegion,832.983,1239.32,62,40
EcalRightInnRegion,873.617,1239.32,62,41
EcalRightInnRegion,914.25,1239.32,62,42
EcalRightInnRegion,954.883,1239.32,62,43
EcalRightInnRegion,995.517,1239.32,62,44
EcalRightInnRegion,1036.15,1239.32,62,45
EcalRightInnRegion,1076.78,1239.32,62,46
EcalRightInnRegion,1117.42,1239.32,62,47
EcalRightInnRegion,1158.05,1239.32,62,48
EcalRightInnRegion,1198.68,1239.32,62,49
EcalRightInnRegion,1239.32,1239.32,62,50
EcalRightInnRegion,1279.95,1239.32,62,51
EcalRightInnRegion,1320.58,1239.32,62,52
EcalRightInnRegion,1361.22,1239.32,62,53
EcalRightInnRegion,1401.85,1239.32,62,54
EcalRightInnRegion,1442.48,1239.32,62,55
EcalRightInnRegion,1483.12,1239.32,62,56
EcalRightInnRegion,1523.75,1239.32,62,57
EcalRightInnRegion,1564.38,1239.32,62,58
EcalRightInnRegion,1605.02,1239.32,62,59
EcalRightInnRegion,1645.65,1239.32,62,60
EcalRightInnRegion,1686.28,1239.32,62,61
EcalRightInnRegion,1726.92,1239.32,62,62
EcalRightInnRegion,1767.55,1239.32,62,63
EcalRightInnRegion,-792.35,1279.95,63,0
EcalRightInnRegion,-751.717,1279.95,63,1
EcalRightInnRegion,-711.083,1279.95,63,2
EcalRightInnRegion,-670.45,1279.95,63,3
EcalRightInnRegion,-629.817,1279.95,63,4
EcalRightInnRegion,-589.183,1279.95,63,5
EcalRightInnRegion,-548.55,1279.95,63,6
EcalRightInnRegion,-507.917,1279.95,63,7
EcalRightInnRegion,-467.283,1279.95,63,8
EcalRightInnRegion,-426.65,1279.95,63,9
EcalRightInnRegion,-386.017,1279.95,63,10
EcalRightInnRegion,-345.383,1279.95,63,11
EcalRightInnRegion,-304.75,1279.95,63,12
EcalRightInnRegion,-264.117,1279.95,63,13
EcalRightInnRegion,-223.483,1279.95,63,14
EcalRightInnRegion,-182.85,1279.95,63,15
EcalRightInnRegion,-142.217,1279.95,63,16
EcalRightInnRegion,-101.583,1279.95,63,17
EcalRightInnRegion,-60.95,1279.95,63,18
EcalRightInnRegion,-20.3167,1279.95,63,19
EcalRightInnRegion,20.3167,1279.95,63,20
EcalRightInnRegion,60.95,1279.95,63,21
EcalRightInnRegion,101.583,1279.95,63,22
EcalRightInnRegion,142.217,1279.95,63,23
