a,n,x,y,z,r,c
2,Inner,-670.45,385.851,12644.4,41,15
2,Inner,-629.817,385.851,12644.4,41,16
2,Inner,-589.183,385.851,12644.4,41,17
2,Inner,-548.55,385.851,12644.4,41,18
2,Inner,-507.917,385.851,12644.4,41,19
2,Inner,-467.283,385.851,12644.4,41,20
2,Inner,-426.65,385.851,12644.4,41,21
2,Inner,-386.017,385.851,12644.4,41,22
2,Inner,-345.383,385.851,12644.4,41,23
2,Inner,-304.75,385.851,12644.4,41,24
2,Inner,-264.117,385.851,12644.4,41,25
2,Inner,-223.483,385.851,12644.4,41,26
2,Inner,-182.85,385.851,12644.4,41,27
2,Inner,-142.217,385.851,12644.4,41,28
2,Inner,-101.583,385.851,12644.4,41,29
2,Inner,-60.95,385.851,12644.4,41,30
2,Inner,-20.3167,385.851,12644.4,41,31
2,Inner,-954.883,426.484,12644.5,42,8
2,Inner,-914.25,426.484,12644.5,42,9
2,Inner,-873.617,426.484,12644.5,42,10
2,Inner,-832.983,426.484,12644.5,42,11
2,Inner,-792.35,426.484,12644.5,42,12
2,Inner,-751.717,426.484,12644.5,42,13
2,Inner,-711.083,426.484,12644.5,42,14
2,Inner,-670.45,426.484,12644.5,42,15
2,Inner,-629.817,426.484,12644.5,42,16
2,Inner,-589.183,426.484,12644.5,42,17
2,Inner,-548.55,426.484,12644.5,42,18
2,Inner,-507.917,426.484,12644.5,42,19
2,Inner,-467.283,426.484,12644.5,42,20
2,Inner,-426.65,426.484,12644.5,42,21
2,Inner,-386.017,426.484,12644.5,42,22
2,Inner,-345.383,426.484,12644.5,42,23
2,Inner,-304.75,426.484,12644.5,42,24
2,Inner,-264.117,426.484,12644.5,42,25
2,Inner,-223.483,426.484,12644.5,42,26
2,Inner,-182.85,426.484,12644.5,42,27
2,Inner,-142.217,426.484,12644.5,42,28
2,Inner,-101.583,426.484,12644.5,42,29
2,Inner,-60.95,426.484,12644.5,42,30
2,Inner,-20.3167,426.484,12644.5,42,31
2,Inner,-954.883,467.117,12644.7,43,8
2,Inner,-914.25,467.117,12644.7,43,9
2,Inner,-873.617,467.117,12644.7,43,10
2,Inner,-832.983,467.117,12644.7,43,11
2,Inner,-792.35,467.117,12644.7,43,12
2,Inner,-751.717,467.117,12644.7,43,13
2,Inner,-711.083,467.117,12644.7,43,14
2,Inner,-670.45,467.117,12644.7,43,15
2,Inner,-629.817,467.117,12644.7,43,16
2,Inner,-589.183,467.117,12644.7,43,17
2,Inner,-548.55,467.117,12644.7,43,18
2,Inner,-507.917,467.117,12644.7,43,19
2,Inner,-467.283,467.117,12644.7,43,20
2,Inner,-426.65,467.117,12644.7,43,21
2,Inner,-386.017,467.117,12644.7,43,22
2,Inner,-345.383,467.117,12644.7,43,23
2,Inner,-304.75,467.117,12644.7,43,24
2,Inner,-264.117,467.117,12644.7,43,25
2,Inner,-223.483,467.117,12644.7,43,26
2,Inner,-182.85,467.117,12644.7,43,27
2,Inner,-142.217,467.117,12644.7,43,28
2,Inner,-101.583,467.117,12644.7,43,29
2,Inner,-60.95,467.117,12644.7,43,30
2,Inner,-20.3167,467.117,12644.7,43,31
2,Inner,-954.883,507.75,12644.8,44,8
2,Inner,-914.25,507.75,12644.8,44,9
2,Inner,-873.617,507.75,12644.8,44,10
2,Inner,-832.983,507.75,12644.8,44,11
2,Inner,-792.35,507.75,12644.8,44,12
2,Inner,-751.717,507.75,12644.8,44,13
2,Inner,-711.083,507.75,12644.8,44,14
2,Inner,-670.45,507.75,12644.8,44,15
2,Inner,-629.817,507.75,12644.8,44,16
2,Inner,-589.183,507.75,12644.8,44,17
2,Inner,-548.55,507.75,12644.8,44,18
2,Inner,-507.917,507.75,12644.8,44,19
2,Inner,-467.283,507.75,12644.8,44,20
2,Inner,-426.65,507.75,12644.8,44,21
2,Inner,-386.017,507.75,12644.8,44,22
2,Inner,-345.383,507.75,12644.8,44,23
2,Inner,-304.75,507.75,12644.8,44,24
2,Inner,-264.117,507.75,12644.8,44,25
2,Inner,-223.483,507.75,12644.8,44,26
2,Inner,-182.85,507.75,12644.8,44,27
2,Inner,-142.217,507.75,12644.8,44,28
2,Inner,-101.583,507.75,12644.8,44,29
2,Inner,-60.95,507.75,12644.8,44,30
2,Inner,-20.3167,507.75,12644.8,44,31
2,Inner,-954.883,548.384,12645,45,8
2,Inner,-914.25,548.384,12645,45,9
2,Inner,-873.617,548.384,12645,45,10
2,Inner,-832.983,548.384,12645,45,11
2,Inner,-792.35,548.384,12645,45,12
2,Inner,-751.717,548.384,12645,45,13
2,Inner,-711.083,548.384,12645,45,14
2,Inner,-670.45,548.384,12645,45,15
2,Inner,-629.817,548.384,12645,45,16
2,Inner,-589.183,548.384,12645,45,17
2,Inner,-548.55,548.384,12645,45,18
2,Inner,-507.917,548.384,12645,45,19
2,Inner,-467.283,548.384,12645,45,20
2,Inner,-426.65,548.384,12645,45,21
2,Inner,-386.017,548.384,12645,45,22
2,Inner,-345.383,548.384,12645,45,23
2,Inner,-304.75,548.384,12645,45,24
2,Inner,-264.117,548.384,12645,45,25
2,Inner,-223.483,548.384,12645,45,26
2,Inner,-182.85,548.384,12645,45,27
2,Inner,-142.217,548.384,12645,45,28
2,Inner,-101.583,548.384,12645,45,29
2,Inner,-60.95,548.384,12645,45,30
2,Inner,-20.3167,548.384,12645,45,31
2,Inner,-954.883,589.017,12645.1,46,8
2,Inner,-914.25,589.017,12645.1,46,9
2,Inner,-873.617,589.017,12645.1,46,10
2,Inner,-832.983,589.017,12645.1,46,11
2,Inner,-792.35,589.017,12645.1,46,12
2,Inner,-751.717,589.017,12645.1,46,13
2,Inner,-711.083,589.017,12645.1,46,14
2,Inner,-670.45,589.017,12645.1,46,15
2,Inner,-629.817,589.017,12645.1,46,16
2,Inner,-589.183,589.017,12645.1,46,17
2,Inner,-548.55,589.017,12645.1,46,18
2,Inner,-507.917,589.017,12645.1,46,19
2,Inner,-467.283,589.017,12645.1,46,20
2,Inner,-426.65,589.017,12645.1,46,21
2,Inner,-386.017,589.017,12645.1,46,22
2,Inner,-345.383,589.017,12645.1,46,23
2,Inner,-304.75,589.017,12645.1,46,24
2,Inner,-264.117,589.017,12645.1,46,25
2,Inner,-223.483,589.017,12645.1,46,26
2,Inner,-182.85,589.017,12645.1,46,27
2,Inner,-142.217,589.017,12645.1,46,28
2,Inner,-101.583,589.017,12645.1,46,29
2,Inner,-60.95,589.017,12645.1,46,30
2,Inner,-20.3167,589.017,12645.1,46,31
2,Inner,-954.883,629.65,12645.3,47,8
2,Inner,-914.25,629.65,12645.3,47,9
2,Inner,-873.617,629.65,12645.3,47,10
2,Inner,-832.983,629.65,12645.3,47,11
2,Inner,-792.35,629.65,12645.3,47,12
2,Inner,-751.717,629.65,12645.3,47,13
2,Inner,-711.083,629.65,12645.3,47,14
2,Inner,-670.45,629.65,12645.3,47,15
2,Inner,-629.817,629.65,12645.3,47,16
2,Inner,-589.183,629.65,12645.3,47,17
2,Inner,-548.55,629.65,12645.3,47,18
2,Inner,-507.917,629.65,12645.3,47,19
2,Inner,-467.283,629.65,12645.3,47,20
2,Inner,-426.65,629.65,12645.3,47,21
2,Inner,-386.017,629.65,12645.3,47,22
2,Inner,-345.383,629.65,12645.3,47,23
2,Inner,-304.75,629.65,12645.3,47,24
2,Inner,-264.117,629.65,12645.3,47,25
2,Inner,-223.483,629.65,12645.3,47,26
2,Inner,-182.85,629.65,12645.3,47,27
2,Inner,-142.217,629.65,12645.3,47,28
2,Inner,-101.583,629.65,12645.3,47,29
2,Inner,-60.95,629.65,12645.3,47,30
2,Inner,-20.3167,629.65,12645.3,47,31
2,Inner,-954.883,670.283,12645.4,48,8
2,Inner,-914.25,670.283,12645.4,48,9
2,Inner,-873.617,670.283,12645.4,48,10
2,Inner,-832.983,670.283,12645.4,48,11
2,Inner,-792.35,670.283,12645.4,48,12
2,Inner,-751.717,670.283,12645.4,48,13
2,Inner,-711.083,670.283,12645.4,48,14
2,Inner,-670.45,670.283,12645.4,48,15
2,Inner,-629.817,670.283,12645.4,48,16
2,Inner,-589.183,670.283,12645.4,48,17
2,Inner,-548.55,670.283,12645.4,48,18
2,Inner,-507.917,670.283,12645.4,48,19
2,Inner,-467.283,670.283,12645.4,48,20
2,Inner,-426.65,670.283,12645.4,48,21
2,Inner,-386.017,670.283,12645.4,48,22
2,Inner,-345.383,670.283,12645.4,48,23
2,Inner,-304.75,670.283,12645.4,48,24
2,Inner,-264.117,670.283,12645.4,48,25
2,Inner,-223.483,670.283,12645.4,48,26
2,Inner,-182.85,670.283,12645.4,48,27
2,Inner,-142.217,670.283,12645.4,48,28
2,Inner,-101.583,670.283,12645.4,48,29
2,Inner,-60.95,670.283,12645.4,48,30
2,Inner,-20.3167,670.283,12645.4,48,31
2,Inner,-954.883,710.916,12645.6,49,8
2,Inner,-914.25,710.916,12645.6,49,9
2,Inner,-873.617,710.916,12645.6,49,10
2,Inner,-832.983,710.916,12645.6,49,11
2,Inner,-792.35,710.916,12645.6,49,12
2,Inner,-751.717,710.916,12645.6,49,13
2,Inner,-711.083,710.916,12645.6,49,14
2,Inner,-670.45,710.916,12645.6,49,15
2,Inner,-629.817,710.916,12645.6,49,16
2,Inner,-589.183,710.916,12645.6,49,17
2,Inner,-548.55,710.916,12645.6,49,18
2,Inner,-507.917,710.916,12645.6,49,19
2,Inner,-467.283,710.916,12645.6,49,20
2,Inner,-426.65,710.916,12645.6,49,21
2,Inner,-386.017,710.916,12645.6,49,22
2,Inner,-345.383,710.916,12645.6,49,23
2,Inner,-304.75,710.916,12645.6,49,24
2,Inner,-264.117,710.916,12645.6,49,25
2,Inner,-223.483,710.916,12645.6,49,26
2,Inner,-182.85,710.916,12645.6,49,27
2,Inner,-142.217,710.916,12645.6,49,28
2,Inner,-101.583,710.916,12645.6,49,29
2,Inner,-60.95,710.916,12645.6,49,30
2,Inner,-20.3167,710.916,12645.6,49,31
1,Middle,-1919.93,-1188.71,12646.2,12,0
1,Middle,-1858.98,-1188.71,12646.2,12,1
1,Middle,-1798.03,-1188.71,12646.2,12,2
1,Middle,-1737.08,-1188.71,12646.2,12,3
1,Middle,-1676.12,-1188.71,12646.2,12,4
1,Middle,-1615.18,-1188.71,12646.2,12,5
1,Middle,-1554.23,-1188.71,12646.2,12,6
1,Middle,-1493.28,-1188.71,12646.2,12,7
1,Middle,-1432.33,-1188.71,12646.2,12,8
1,Middle,-1371.38,-1188.71,12646.2,12,9
1,Middle,-1310.42,-1188.71,12646.2,12,10
1,Middle,-1249.48,-1188.71,12646.2,12,11
1,Middle,-1188.53,-1188.71,12646.2,12,12
1,Middle,-1127.58,-1188.71,12646.2,12,13
1,Middle,-1066.62,-1188.71,12646.2,12,14
1,Middle,-1005.68,-1188.71,12646.2,12,15
1,Middle,-944.725,-1188.71,12646.2,12,16
1,Middle,-883.775,-1188.71,12646.2,12,17
1,Middle,-822.825,-1188.71,12646.2,12,18
1,Middle,-761.875,-1188.71,12646.2,12,19
1,Middle,-700.925,-1188.71,12646.2,12,20
1,Middle,-639.975,-1188.71,12646.2,12,21
1,Middle,-579.025,-1188.71,12646.2,12,22
1,Middle,-518.075,-1188.71,12646.2,12,23
1,Middle,-457.125,-1188.71,12646.2,12,24
1,Middle,-396.175,-1188.71,12646.2,12,25
1,Middle,-335.225,-1188.71,12646.2,12,26
1,Middle,-274.275,-1188.71,12646.2,12,27
1,Middle,-213.325,-1188.71,12646.2,12,28
1,Middle,-152.375,-1188.71,12646.2,12,29
1,Middle,-91.425,-1188.71,12646.2,12,30
1,Middle,-30.475,-1188.71,12646.2,12,31
1,Middle,-1919.93,-1127.76,12646.4,13,0
1,Middle,-1858.98,-1127.76,12646.4,13,1
1,Middle,-1798.03,-1127.76,12646.4,13,2
1,Middle,-1737.08,-1127.76,12646.4,13,3
1,Middle,-1676.12,-1127.76,12646.4,13,4
1,Middle,-1615.18,-1127.76,12646.4,13,5
1,Middle,-1554.23,-1127.76,12646.4,13,6
1,Middle,-1493.28,-1127.76,12646.4,13,7
1,Middle,-1432.33,-1127.76,12646.4,13,8
1,Middle,-1371.38,-1127.76,12646.4,13,9
1,Middle,-1310.42,-1127.76,12646.4,13,10
1,Middle,-1249.48,-1127.76,12646.4,13,11
1,Middle,-1188.53,-1127.76,12646.4,13,12
1,Middle,-1127.58,-1127.76,12646.4,13,13
1,Middle,-1066.62,-1127.76,12646.4,13,14
1,Middle,-1005.68,-1127.76,12646.4,13,15
1,Middle,-944.725,-1127.76,12646.4,13,16
1,Middle,-883.775,-1127.76,12646.4,13,17
1,Middle,-822.825,-1127.76,12646.4,13,18
1,Middle,-761.875,-1127.76,12646.4,13,19
1,Middle,-700.925,-1127.76,12646.4,13,20
1,Middle,-639.975,-1127.76,12646.4,13,21
1,Middle,-579.025,-1127.76,12646.4,13,22
1,Middle,-518.075,-1127.76,12646.4,13,23
1,Middle,-457.125,-1127.76,12646.4,13,24
1,Middle,-396.175,-1127.76,12646.4,13,25
1,Middle,-335.225,-1127.76,12646.4,13,26
1,Middle,-274.275,-1127.76,12646.4,13,27
1,Middle,-213.325,-1127.76,12646.4,13,28
1,Middle,-152.375,-1127.76,12646.4,13,29
1,Middle,-91.425,-1127.76,12646.4,13,30
1,Middle,-30.475,-1127.76,12646.4,13,31
1,Middle,-1919.93,-1066.81,12646.6,14,0
1,Middle,-1858.98,-1066.81,12646.6,14,1
1,Middle,-1798.03,-1066.81,12646.6,14,2
1,Middle,-1737.08,-1066.81,12646.6,14,3
1,Middle,-1676.12,-1066.81,12646.6,14,4
1,Middle,-1615.18,-1066.81,12646.6,14,5
1,Middle,-1554.23,-1066.81,12646.6,14,6
1,Middle,-1493.28,-1066.81,12646.6,14,7
1,Middle,-1432.33,-1066.81,12646.6,14,8
1,Middle,-1371.38,-1066.81,12646.6,14,9
1,Middle,-1310.42,-1066.81,12646.6,14,10
1,Middle,-1249.48,-1066.81,12646.6,14,11
1,Middle,-1188.53,-1066.81,12646.6,14,12
1,Middle,-1127.58,-1066.81,12646.6,14,13
1,Middle,-1066.62,-1066.81,12646.6,14,14
1,Middle,-1005.68,-1066.81,12646.6,14,15
1,Middle,-944.725,-1066.81,12646.6,14,16
1,Middle,-883.775,-1066.81,12646.6,14,17
1,Middle,-822.825,-1066.81,12646.6,14,18
1,Middle,-761.875,-1066.81,12646.6,14,19
1,Middle,-700.925,-1066.81,12646.6,14,20
1,Middle,-639.975,-1066.81,12646.6,14,21
1,Middle,-579.025,-1066.81,12646.6,14,22
1,Middle,-518.075,-1066.81,12646.6,14,23
1,Middle,-457.125,-1066.81,12646.6,14,24
1,Middle,-396.175,-1066.81,12646.6,14,25
1,Middle,-335.225,-1066.81,12646.6,14,26
1,Middle,-274.275,-1066.81,12646.6,14,27
1,Middle,-213.325,-1066.81,12646.6,14,28
1,Middle,-152.375,-1066.81,12646.6,14,29
1,Middle,-91.425,-1066.81,12646.6,14,30
1,Middle,-30.475,-1066.81,12646.6,14,31
1,Middle,-1919.93,-1005.86,12646.9,15,0
1,Middle,-1858.98,-1005.86,12646.9,15,1
1,Middle,-1798.03,-1005.86,12646.9,15,2
1,Middle,-1737.08,-1005.86,12646.9,15,3
1,Middle,-1676.12,-1005.86,12646.9,15,4
1,Middle,-1615.18,-1005.86,12646.9,15,5
1,Middle,-1554.23,-1005.86,12646.9,15,6
1,Middle,-1493.28,-1005.86,12646.9,15,7
1,Middle,-1432.33,-1005.86,12646.9,15,8
1,Middle,-1371.38,-1005.86,12646.9,15,9
1,Middle,-1310.42,-1005.86,12646.9,15,10
1,Middle,-1249.48,-1005.86,12646.9,15,11
1,Middle,-1188.53,-1005.86,12646.9,15,12
1,Middle,-1127.58,-1005.86,12646.9,15,13
1,Middle,-1066.62,-1005.86,12646.9,15,14
1,Middle,-1005.68,-1005.86,12646.9,15,15
1,Middle,-944.725,-1005.86,12646.9,15,16
1,Middle,-883.775,-1005.86,12646.9,15,17
1,Middle,-822.825,-1005.86,12646.9,15,18
1,Middle,-761.875,-1005.86,12646.9,15,19
1,Middle,-700.925,-1005.86,12646.9,15,20
1,Middle,-639.975,-1005.86,12646.9,15,21
1,Middle,-579.025,-1005.86,12646.9,15,22
1,Middle,-518.075,-1005.86,12646.9,15,23
1,Middle,-457.125,-1005.86,12646.9,15,24
1,Middle,-396.175,-1005.86,12646.9,15,25
1,Middle,-335.225,-1005.86,12646.9,15,26
1,Middle,-274.275,-1005.86,12646.9,15,27
1,Middle,-213.325,-1005.86,12646.9,15,28
1,Middle,-152.375,-1005.86,12646.9,15,29
1,Middle,-91.425,-1005.86,12646.9,15,30
1,Middle,-30.475,-1005.86,12646.9,15,31
1,Middle,-1919.93,-944.909,12647.1,16,0
1,Middle,-1858.98,-944.909,12647.1,16,1
1,Middle,-1798.03,-944.909,12647.1,16,2
1,Middle,-1737.08,-944.909,12647.1,16,3
1,Middle,-1676.12,-944.909,12647.1,16,4
1,Middle,-1615.18,-944.909,12647.1,16,5
1,Middle,-1554.23,-944.909,12647.1,16,6
1,Middle,-1493.28,-944.909,12647.1,16,7
1,Middle,-1432.33,-944.909,12647.1,16,8
1,Middle,-1371.38,-944.909,12647.1,16,9
1,Middle,-1310.42,-944.909,12647.1,16,10
1,Middle,-1249.48,-944.909,12647.1,16,11
1,Middle,-1188.53,-944.909,12647.1,16,12
1,Middle,-1127.58,-944.909,12647.1,16,13
1,Middle,-1066.62,-944.909,12647.1,16,14
1,Middle,-1005.68,-944.909,12647.1,16,15
1,Middle,-944.725,-944.909,12647.1,16,16
1,Middle,-883.775,-944.909,12647.1,16,17
1,Middle,-822.825,-944.909,12647.1,16,18
1,Middle,-761.875,-944.909,12647.1,16,19
1,Middle,-700.925,-944.909,12647.1,16,20
1,Middle,-639.975,-944.909,12647.1,16,21
1,Middle,-579.025,-944.909,12647.1,16,22
1,Middle,-518.075,-944.909,12647.1,16,23
1,Middle,-457.125,-944.909,12647.1,16,24
1,Middle,-396.175,-944.909,12647.1,16,25
1,Middle,-335.225,-944.909,12647.1,16,26
1,Middle,-274.275,-944.909,12647.1,16,27
1,Middle,-213.325,-944.909,12647.1,16,28
1,Middle,-152.375,-944.909,12647.1,16,29
1,Middle,-91.425,-944.909,12647.1,16,30
1,Middle,-30.475,-944.909,12647.1,16,31
1,Middle,-1919.93,-883.959,12647.3,17,0
1,Middle,-1858.98,-883.959,12647.3,17,1
1,Middle,-1798.03,-883.959,12647.3,17,2
1,Middle,-1737.08,-883.959,12647.3,17,3
1,Middle,-1676.12,-883.959,12647.3,17,4
1,Middle,-1615.18,-883.959,12647.3,17,5
1,Middle,-1554.23,-883.959,12647.3,17,6
1,Middle,-1493.28,-883.959,12647.3,17,7
1,Middle,-1432.33,-883.959,12647.3,17,8
1,Middle,-1371.38,-883.959,12647.3,17,9
1,Middle,-1310.42,-883.959,12647.3,17,10
1,Middle,-1249.48,-883.959,12647.3,17,11
1,Middle,-1188.53,-883.959,12647.3,17,12
1,Middle,-1127.58,-883.959,12647.3,17,13
1,Middle,-1066.62,-883.959,12647.3,17,14
1,Middle,-1005.68,-883.959,12647.3,17,15
1,Middle,-944.725,-883.959,12647.3,17,16
1,Middle,-883.775,-883.959,12647.3,17,17
1,Middle,-822.825,-883.959,12647.3,17,18
1,Middle,-761.875,-883.959,12647.3,17,19
1,Middle,-700.925,-883.959,12647.3,17,20
1,Middle,-639.975,-883.959,12647.3,17,21
1,Middle,-579.025,-883.959,12647.3,17,22
1,Middle,-518.075,-883.959,12647.3,17,23
1,Middle,-457.125,-883.959,12647.3,17,24
1,Middle,-396.175,-883.959,12647.3,17,25
1,Middle,-335.225,-883.959,12647.3,17,26
1,Middle,-274.275,-883.959,12647.3,17,27
1,Middle,-213.325,-883.959,12647.3,17,28
1,Middle,-152.375,-883.959,12647.3,17,29
1,Middle,-91.425,-883.959,12647.3,17,30
1,Middle,-30.475,-883.959,12647.3,17,31
1,Middle,-1919.93,-823.01,12647.5,18,0
1,Middle,-1858.98,-823.01,12647.5,18,1
1,Middle,-1798.03,-823.01,12647.5,18,2
1,Middle,-1737.08,-823.01,12647.5,18,3
1,Middle,-1676.12,-823.01,12647.5,18,4
1,Middle,-1615.18,-823.01,12647.5,18,5
1,Middle,-1554.23,-823.01,12647.5,18,6
1,Middle,-1493.28,-823.01,12647.5,18,7
1,Middle,-1432.33,-823.01,12647.5,18,8
1,Middle,-1371.38,-823.01,12647.5,18,9
1,Middle,-1310.42,-823.01,12647.5,18,10
1,Middle,-1249.48,-823.01,12647.5,18,11
1,Middle,-1188.53,-823.01,12647.5,18,12
1,Middle,-1127.58,-823.01,12647.5,18,13
1,Middle,-1066.62,-823.01,12647.5,18,14
1,Middle,-1005.68,-823.01,12647.5,18,15
1,Middle,-944.725,-823.01,12647.5,18,16
1,Middle,-883.775,-823.01,12647.5,18,17
1,Middle,-822.825,-823.01,12647.5,18,18
1,Middle,-761.875,-823.01,12647.5,18,19
1,Middle,-700.925,-823.01,12647.5,18,20
1,Middle,-639.975,-823.01,12647.5,18,21
1,Middle,-579.025,-823.01,12647.5,18,22
1,Middle,-518.075,-823.01,12647.5,18,23
1,Middle,-457.125,-823.01,12647.5,18,24
1,Middle,-396.175,-823.01,12647.5,18,25
1,Middle,-335.225,-823.01,12647.5,18,26
1,Middle,-274.275,-823.01,12647.5,18,27
1,Middle,-213.325,-823.01,12647.5,18,28
1,Middle,-152.375,-823.01,12647.5,18,29
1,Middle,-91.425,-823.01,12647.5,18,30
1,Middle,-30.475,-823.01,12647.5,18,31
1,Middle,-1919.93,-762.06,12647.7,19,0
1,Middle,-1858.98,-762.06,12647.7,19,1
1,Middle,-1798.03,-762.06,12647.7,19,2
1,Middle,-1737.08,-762.06,12647.7,19,3
1,Middle,-1676.12,-762.06,12647.7,19,4
1,Middle,-1615.18,-762.06,12647.7,19,5
1,Middle,-1554.23,-762.06,12647.7,19,6
1,Middle,-1493.28,-762.06,12647.7,19,7
1,Middle,-1432.33,-762.06,12647.7,19,8
1,Middle,-1371.38,-762.06,12647.7,19,9
1,Middle,-1310.42,-762.06,12647.7,19,10
1,Middle,-1249.48,-762.06,12647.7,19,11
1,Middle,-1188.53,-762.06,12647.7,19,12
1,Middle,-1127.58,-762.06,12647.7,19,13
1,Middle,-1066.62,-762.06,12647.7,19,14
1,Middle,-1005.68,-762.06,12647.7,19,15
1,Middle,-944.725,-762.06,12647.7,19,16
1,Middle,-883.775,-762.06,12647.7,19,17
1,Middle,-822.825,-762.06,12647.7,19,18
1,Middle,-761.875,-762.06,12647.7,19,19
1,Middle,-700.925,-762.06,12647.7,19,20
1,Middle,-639.975,-762.06,12647.7,19,21
1,Middle,-579.025,-762.06,12647.7,19,22
1,Middle,-518.075,-762.06,12647.7,19,23
1,Middle,-457.125,-762.06,12647.7,19,24
1,Middle,-396.175,-762.06,12647.7,19,25
1,Middle,-335.225,-762.06,12647.7,19,26
1,Middle,-274.275,-762.06,12647.7,19,27
1,Middle,-213.325,-762.06,12647.7,19,28
1,Middle,-152.375,-762.06,12647.7,19,29
1,Middle,-91.425,-762.06,12647.7,19,30
1,Middle,-30.475,-762.06,12647.7,19,31
1,Middle,-1919.93,-701.11,12648,20,0
1,Middle,-1858.98,-701.11,12648,20,1
1,Middle,-1798.03,-701.11,12648,20,2
1,Middle,-1737.08,-701.11,12648,20,3
1,Middle,-1676.12,-701.11,12648,20,4
1,Middle,-1615.18,-701.11,12648,20,5
1,Middle,-1554.23,-701.11,12648,20,6
1,Middle,-1493.28,-701.11,12648,20,7
1,Middle,-1432.33,-701.11,12648,20,8
1,Middle,-1371.38,-701.11,12648,20,9
1,Middle,-1310.42,-701.11,12648,20,10
1,Middle,-1249.48,-701.11,12648,20,11
1,Middle,-1188.53,-701.11,12648,20,12
1,Middle,-1127.58,-701.11,12648,20,13
1,Middle,-1066.62,-701.11,12648,20,14
1,Middle,-1005.68,-701.11,12648,20,15
1,Middle,-1919.93,-640.161,12648.2,21,0
1,Middle,-1858.98,-640.161,12648.2,21,1
1,Middle,-1798.03,-640.161,12648.2,21,2
1,Middle,-1737.08,-640.161,12648.2,21,3
1,Middle,-1676.12,-640.161,12648.2,21,4
1,Middle,-1615.18,-640.161,12648.2,21,5
1,Middle,-1554.23,-640.161,12648.2,21,6
1,Middle,-1493.28,-640.161,12648.2,21,7
1,Middle,-1432.33,-640.161,12648.2,21,8
1,Middle,-1371.38,-640.161,12648.2,21,9
1,Middle,-1310.42,-640.161,12648.2,21,10
1,Middle,-1249.48,-640.161,12648.2,21,11
1,Middle,-1188.53,-640.161,12648.2,21,12
1,Middle,-1127.58,-640.161,12648.2,21,13
1,Middle,-1066.62,-640.161,12648.2,21,14
1,Middle,-1005.68,-640.161,12648.2,21,15
1,Middle,-1919.93,-579.211,12648.4,22,0
1,Middle,-1858.98,-579.211,12648.4,22,1
1,Middle,-1798.03,-579.211,12648.4,22,2
1,Middle,-1737.08,-579.211,12648.4,22,3
1,Middle,-1676.12,-579.211,12648.4,22,4
1,Middle,-1615.18,-579.211,12648.4,22,5
1,Middle,-1554.23,-579.211,12648.4,22,6
1,Middle,-1493.28,-579.211,12648.4,22,7
1,Middle,-1432.33,-579.211,12648.4,22,8
1,Middle,-1371.38,-579.211,12648.4,22,9
1,Middle,-1310.42,-579.211,12648.4,22,10
1,Middle,-1249.48,-579.211,12648.4,22,11
1,Middle,-1188.53,-579.211,12648.4,22,12
1,Middle,-1127.58,-579.211,12648.4,22,13
1,Middle,-1066.62,-579.211,12648.4,22,14
1,Middle,-1005.68,-579.211,12648.4,22,15
1,Middle,-1919.93,-518.262,12648.6,23,0
1,Middle,-1858.98,-518.262,12648.6,23,1
1,Middle,-1798.03,-518.262,12648.6,23,2
1,Middle,-1737.08,-518.262,12648.6,23,3
1,Middle,-1676.12,-518.262,12648.6,23,4
1,Middle,-1615.18,-518.262,12648.6,23,5
1,Middle,-1554.23,-518.262,12648.6,23,6
1,Middle,-1493.28,-518.262,12648.6,23,7
1,Middle,-1432.33,-518.262,12648.6,23,8
1,Middle,-1371.38,-518.262,12648.6,23,9
1,Middle,-1310.42,-518.262,12648.6,23,10
1,Middle,-1249.48,-518.262,12648.6,23,11
1,Middle,-1188.53,-518.262,12648.6,23,12
1,Middle,-1127.58,-518.262,12648.6,23,13
1,Middle,-1066.62,-518.262,12648.6,23,14
1,Middle,-1005.68,-518.262,12648.6,23,15
1,Middle,-1919.93,-457.312,12648.8,24,0
1,Middle,-1858.98,-457.312,12648.8,24,1
1,Middle,-1798.03,-457.312,12648.8,24,2
1,Middle,-1737.08,-457.312,12648.8,24,3
1,Middle,-1676.12,-457.312,12648.8,24,4
1,Middle,-1615.18,-457.312,12648.8,24,5
1,Middle,-1554.23,-457.312,12648.8,24,6
1,Middle,-1493.28,-457.312,12648.8,24,7
1,Middle,-1432.33,-457.312,12648.8,24,8
1,Middle,-1371.38,-457.312,12648.8,24,9
1,Middle,-1310.42,-457.312,12648.8,24,10
1,Middle,-1249.48,-457.312,12648.8,24,11
1,Middle,-1188.53,-457.312,12648.8,24,12
1,Middle,-1127.58,-457.312,12648.8,24,13
1,Middle,-1066.62,-457.312,12648.8,24,14
1,Middle,-1005.68,-457.312,12648.8,24,15
1,Middle,-1919.93,-396.362,12649.1,25,0
1,Middle,-1858.98,-396.362,12649.1,25,1
1,Middle,-1798.03,-396.362,12649.1,25,2
1,Middle,-1737.08,-396.362,12649.1,25,3
1,Middle,-1676.12,-396.362,12649.1,25,4
1,Middle,-1615.18,-396.362,12649.1,25,5
1,Middle,-1554.23,-396.362,12649.1,25,6
1,Middle,-1493.28,-396.362,12649.1,25,7
1,Middle,-1432.33,-396.362,12649.1,25,8
1,Middle,-1371.38,-396.362,12649.1,25,9
1,Middle,-1310.42,-396.362,12649.1,25,10
